step,reward,actor_loss,critic_loss,hypergradient,final_product,cosine_similarities
1,24.575000762939453,-0.06086445972323418,0.2685820758342743,0.3519006371498108,0.00402492843568325,-0.05521463230252266
2001,27.63888931274414,0.003637888003140688,0.22312381863594055,0.3584584593772888,0.0004322014283388853,-0.374454528093338
4001,27.44444465637207,0.021121975034475327,0.6192529797554016,0.23097029328346252,0.00017468238365836442,-0.6961509585380554
6001,25.227848052978516,0.03197891265153885,1.0429728031158447,0.16324210166931152,0.0001476414909120649,0.03428557515144348
8001,25.14102554321289,0.015250803902745247,1.3701374530792236,0.10803638398647308,0.0001901160430861637,-0.6177507042884827
10001,23.630952835083008,0.012099848128855228,1.6995410919189453,0.13630691170692444,0.00017868648865260184,-0.08477991819381714
12001,23.903615951538086,0.010849766433238983,1.8049625158309937,0.06023941934108734,0.00015943273319862783,0.1474563181400299
14001,24.30487632751465,-0.004938159603625536,1.7080267667770386,0.08638207614421844,0.0004566263814922422,0.6331830024719238
16001,24.259260177612305,0.0015800658147782087,1.6955474615097046,0.09278811514377594,0.00040429833461530507,0.7623445391654968
18001,23.2738094329834,-0.0006743285921402276,1.6190662384033203,0.10971174389123917,0.0005831572925671935,-0.2437322437763214
20001,25.628206253051758,-0.010219343937933445,1.562821626663208,0.16902680695056915,0.0023898843210190535,0.15889902412891388
22001,23.759037017822266,-0.00452392315492034,1.8834933042526245,0.2313002198934555,0.001737570040859282,0.07655131071805954
24001,22.0,-0.00797200109809637,2.027041435241699,0.24351590871810913,0.0014289934188127518,0.11707707494497299
26001,23.505882263183594,-0.014913120307028294,2.0054047107696533,0.2903825342655182,0.001290856278501451,0.08650662004947662
28001,25.151899337768555,-0.0293988399207592,2.272247552871704,0.26264286041259766,0.0015158562455326319,0.06673163920640945
30001,25.384614944458008,-0.03542656823992729,2.1537153720855713,0.29177331924438477,0.0016682959394529462,-0.04263049736618996
32001,24.072290420532227,-0.03803691267967224,2.3719475269317627,0.30809903144836426,0.0009234583121724427,-0.126831516623497
34001,26.052631378173828,-0.05233465135097504,2.8004870414733887,0.3036790192127228,0.0013247709721326828,-0.4611028730869293
36001,24.50617218017578,-0.03960698843002319,2.7262356281280518,0.3391527831554413,0.0011112515348941088,-0.04725513607263565
38001,24.679012298583984,-0.05697806179523468,3.016298294067383,0.2945709526538849,0.0016612681793048978,0.25015637278556824
40001,32.34426498413086,-0.05130302160978317,2.8006832599639893,0.3006899058818817,0.0017480541719123721,0.37890172004699707
42001,27.65277862548828,-0.06010042130947113,2.7728049755096436,0.2949897348880768,0.0010236722882837057,0.00037101260386407375
44001,26.87837791442871,-0.050449732691049576,3.38602352142334,0.3182590901851654,0.0008027392323128879,-0.06103327125310898
46001,27.356164932250977,-0.08574056625366211,3.476982593536377,0.27854689955711365,0.0016120625659823418,0.37627044320106506
48001,26.767122268676758,-0.051169294863939285,3.1329190731048584,0.3324563503265381,0.0010450923582538962,-0.21362753212451935
50001,25.763158798217773,-0.0540292002260685,3.047138214111328,0.34319984912872314,0.0004108201537746936,-0.5671675801277161
52001,27.957746505737305,-0.06171735003590584,3.277543067932129,0.3356447219848633,0.0008005484705790877,-0.1825757473707199
54001,28.07042121887207,-0.07348364591598511,3.479229688644409,0.2874158024787903,0.002065627370029688,0.04674301669001579
56001,26.98648452758789,-0.08280618488788605,3.325575351715088,0.3107313811779022,0.0012767985463142395,-0.30619609355926514
58001,29.25,-0.0631980299949646,3.3073129653930664,0.32676589488983154,0.001463593915104866,0.015421091578900814
60001,28.840579986572266,-0.06506781280040741,3.4131500720977783,0.3573461174964905,0.0007151800673455,-0.33093327283859253
62001,27.928571701049805,-0.05931834876537323,3.076676368713379,0.37867236137390137,0.0006201936048455536,-0.6524031758308411
64001,34.75438690185547,-0.07864833623170853,3.670623302459717,0.2612953782081604,0.0021766996942460537,0.4625800848007202
66001,33.71186447143555,-0.06456685811281204,3.415591239929199,0.3138289153575897,0.001810146844945848,0.4350304901599884
68001,38.34615707397461,-0.05244680121541023,3.2983741760253906,0.3681615889072418,0.0020044276025146246,-0.1482037752866745
70001,33.813560485839844,-0.05080069601535797,3.2822389602661133,0.37838584184646606,0.001271459273993969,0.7272233366966248
72001,30.646154403686523,-0.06841554492712021,2.9043028354644775,0.44985276460647583,0.001020530122332275,-0.5252596735954285
74001,32.966102600097656,-0.09456837922334671,3.256714105606079,0.3503453731536865,0.0008736870950087905,0.2392585426568985
76001,33.5,-0.04658018797636032,3.0047311782836914,0.5506884455680847,0.0008893664926290512,-0.35773733258247375
78001,39.97999954223633,-0.08885981142520905,2.9054317474365234,0.30653464794158936,0.002297615632414818,0.1974087953567505
80001,36.96296310424805,-0.0718044713139534,2.847100257873535,0.5098652839660645,0.001218562014400959,-0.18819692730903625
82001,43.68888854980469,-0.05433432012796402,2.8701584339141846,0.5400805473327637,0.0017121145501732826,-0.5300495028495789
84001,41.375,-0.07795266807079315,2.933462619781494,0.49279502034187317,0.0012328113662078977,0.17961552739143372
86001,41.48936080932617,-0.11672084778547287,3.169471263885498,0.3204267919063568,0.004004152957350016,0.11608035117387772
88001,41.645835876464844,-0.08672954142093658,3.4704196453094482,0.48973459005355835,0.0009512481628917158,0.7187514305114746
90001,39.540000915527344,-0.09722314774990082,3.4837141036987305,0.5584644675254822,0.0011913597118109465,-0.4262060523033142
92001,47.39024353027344,-0.10807634145021439,3.63736891746521,0.4310898780822754,0.0011289598187431693,-0.10572664439678192
94001,50.28947448730469,-0.11488665640354156,4.030910015106201,0.30733412504196167,0.00130459014326334,0.4623991549015045
96001,52.47368621826172,-0.11185900121927261,4.608068943023682,0.3019007444381714,0.004596133716404438,-0.06706422567367554
98001,61.8125,-0.08808205276727676,4.133799076080322,0.42177116870880127,0.004005005583167076,0.6333754062652588
100001,48.6341438293457,-0.12510673701763153,4.3556437492370605,0.5031455755233765,0.0022850888781249523,0.15759974718093872
102001,48.536582946777344,-0.13651655614376068,4.244372367858887,0.4244740605354309,0.0009079570882022381,0.1323590874671936
104001,62.5,-0.1292714625597,4.477489948272705,0.3211482763290405,0.005113561172038317,0.17193691432476044
106001,50.10256576538086,-0.14917175471782684,4.468553066253662,0.29269081354141235,0.0024735156912356615,-0.0638764426112175
108001,53.24324035644531,-0.1492137461900711,5.096068382263184,0.2907583713531494,0.006956280209124088,0.24753162264823914
110001,58.088233947753906,-0.15750861167907715,5.267192840576172,0.3736944794654846,0.007515909615904093,0.03276307135820389
112001,76.23999786376953,-0.14523319900035858,5.253408908843994,0.38852542638778687,0.01168359536677599,-0.30528321862220764
114001,70.44444274902344,-0.1621137112379074,4.981222152709961,0.38991284370422363,0.004874208476394415,-0.14419198036193848
116001,62.87096405029297,-0.1609300971031189,4.807330131530762,0.3113575577735901,0.0021134328562766314,0.39542025327682495
118001,66.30000305175781,-0.17885251343250275,4.893911838531494,0.3434755206108093,0.0037785680033266544,0.23017831146717072
120001,68.24137878417969,-0.1667640209197998,4.816321849822998,0.3051302134990692,0.00891075562685728,0.05648713931441307
122001,58.55882263183594,-0.2042965441942215,5.193212985992432,0.3499542474746704,0.014434653334319592,0.295376181602478
124001,83.13043975830078,-0.17262203991413116,4.288938999176025,0.3209603428840637,0.01540339644998312,-0.22674660384655
126001,73.11111450195312,-0.21169452369213104,5.131722927093506,0.3558730185031891,0.012393983080983162,0.061322085559368134
128001,65.70000457763672,-0.20242704451084137,4.799210548400879,0.35448235273361206,0.020183417946100235,0.4125981032848358
130001,79.17391204833984,-0.20662923157215118,4.284531593322754,0.34539294242858887,0.020066779106855392,-0.037336163222789764
132001,78.63999938964844,-0.19485116004943848,3.7430083751678467,0.3355596661567688,0.02272932045161724,0.4487331509590149
134001,102.44444274902344,-0.16210579872131348,3.4950501918792725,0.3530109226703644,0.018235011026263237,0.5241341590881348
136001,114.75,-0.1592351794242859,2.5192930698394775,0.26232653856277466,0.025325218215584755,0.3062167763710022
138001,87.86363983154297,-0.2135564386844635,3.2357847690582275,0.32439690828323364,0.023272156715393066,0.3886648118495941
140001,87.59091186523438,-0.22002151608467102,3.0281357765197754,0.4303213655948639,0.009464897215366364,0.6706224083900452
142001,116.25,-0.1730950027704239,2.7037837505340576,0.41090089082717896,0.02359699085354805,0.8239554166793823
144001,119.8666763305664,-0.18814966082572937,3.267282247543335,0.4800707995891571,0.011621623300015926,0.7213529944419861
146001,141.1428680419922,-0.1826810985803604,2.815786838531494,0.5761376023292542,0.015156459994614124,0.7706953883171082
148001,129.38461303710938,-0.16829583048820496,3.029996633529663,0.3686492145061493,0.014711231924593449,0.7347190976142883
150001,138.6428680419922,-0.2107439786195755,2.8146843910217285,0.3282550871372223,0.00928742066025734,-0.03267468139529228
152001,162.83334350585938,-0.2169870138168335,3.4960343837738037,0.3730718791484833,0.009927311912178993,-0.039153363555669785
154001,152.6923065185547,-0.221486434340477,2.5520668029785156,0.3725575804710388,0.017716627568006516,0.19330841302871704
156001,173.10000610351562,-0.17126047611236572,2.242680072784424,0.29678452014923096,0.008511489257216454,-0.2371470034122467
158001,214.88888549804688,-0.1606510877609253,2.044884443283081,0.2579096257686615,0.018521757796406746,-0.555043637752533
160001,234.625,-0.20285744965076447,2.285874605178833,0.2979605793952942,0.02814568392932415,-0.06383857876062393
162001,179.4545440673828,-0.14938467741012573,2.2199323177337646,0.3016231954097748,0.010891173966228962,0.2120959609746933
164001,208.88888549804688,-0.12849867343902588,2.390563488006592,0.23127219080924988,0.004759480245411396,0.4445498287677765
166001,215.44444274902344,-0.1550196260213852,1.8852289915084839,0.24833102524280548,0.008018160238862038,-0.3444945812225342
168001,214.55555725097656,-0.11655020713806152,1.9648536443710327,0.4281059801578522,0.007131319493055344,0.2501944899559021
170001,161.72727966308594,-0.14803482592105865,2.3336660861968994,0.20496301352977753,0.005967519711703062,0.4110978841781616
172001,175.5454559326172,-0.14750538766384125,2.538239002227783,0.24027563631534576,0.0064079733565449715,-0.9697492718696594
174001,149.6923065185547,-0.14928364753723145,1.5876424312591553,0.3384648859500885,0.011216905899345875,-0.889349639415741
176001,166.4545440673828,-0.16683466732501984,1.2659051418304443,0.45842716097831726,0.015137716196477413,-0.7015036344528198
178001,153.07693481445312,-0.2086646854877472,1.523820400238037,0.5109591484069824,0.011901507154107094,-0.08202046900987625
180001,205.6666717529297,-0.11705076694488525,0.9312536120414734,0.46101072430610657,0.009859604761004448,-0.31691446900367737
182001,211.22222900390625,-0.13396954536437988,0.9701237082481384,0.44877398014068604,0.005857093725353479,-0.3293073773384094
184001,214.44444274902344,-0.11566980928182602,0.9758673310279846,0.48653364181518555,0.023131120949983597,-0.3420678377151489
186001,273.14288330078125,-0.08499900996685028,1.2925118207931519,0.3634565770626068,0.013647922314703465,-0.3177569508552551
188001,197.10000610351562,-0.13304175436496735,0.9321864247322083,0.386159747838974,0.008203458040952682,-0.8477795720100403
190001,261.14288330078125,-0.11797024309635162,0.6479184031486511,0.7007574439048767,0.03109588846564293,-0.8567748665809631
192001,264.0,-0.10269524157047272,0.7164406180381775,0.30466994643211365,0.02640889771282673,-0.5925178527832031
194001,322.66668701171875,-0.049988653510808945,0.8957316279411316,0.17715023458003998,0.0355638712644577,0.5202330350875854
196001,320.66668701171875,-0.06078028306365013,0.6635164022445679,0.25408217310905457,0.03490743413567543,0.18264992535114288
198001,328.0,-0.0529295988380909,1.4986836910247803,0.15493378043174744,0.007028363645076752,0.5875357985496521
200001,274.14288330078125,-0.0366428941488266,0.9967301487922668,0.2593570649623871,0.011614975519478321,0.1304934322834015
202001,320.8333435058594,-0.034024111926555634,1.0477896928787231,0.3390139937400818,0.027696343138813972,0.9554654359817505
204001,307.5,-0.03339051827788353,0.7967305183410645,0.3125540018081665,0.04451136663556099,-0.883501410484314
206001,327.5,-0.025472749024629593,0.8648534417152405,0.37976351380348206,0.04084083437919617,-0.4252247214317322
208001,343.6000061035156,-0.0315822996199131,0.9378221035003662,0.19782041013240814,0.03215779364109039,0.9328049421310425
