step,reward,actor_loss,critic_loss
1,-210.6666717529297,0.0006095233256928623,0.12025972455739975
2001,-180.90000915527344,0.007545000407844782,0.1549244523048401
4001,-235.75,-0.013244403526186943,0.15683798491954803
6001,-194.1999969482422,-0.026725690811872482,0.16323938965797424
8001,-231.25,-0.017631957307457924,0.18731431663036346
10001,-228.25,-0.04343874379992485,0.18302445113658905
12001,-224.75,-0.011944384314119816,0.2527998387813568
14001,-247.125,0.012340757995843887,0.2095663696527481
16001,-247.875,0.00775199756026268,0.30845093727111816
18001,-240.25,-0.014502848498523235,0.43909138441085815
20001,-252.4285888671875,-0.024154236540198326,0.3647262454032898
22001,-254.71429443359375,-0.022615857422351837,0.4511205852031708
24001,-235.125,-0.008107949048280716,0.4416716396808624
26001,-263.8571472167969,-0.00851261056959629,0.4685439169406891
28001,-247.1428680419922,-0.009923284873366356,0.4185744524002075
30001,-295.0,-0.0032987482845783234,0.6874855756759644
32001,-318.8000183105469,-0.036362841725349426,0.5827335715293884
34001,-266.71429443359375,-0.03285721316933632,0.6470666527748108
36001,-315.8000183105469,0.010295241139829159,0.6707157492637634
38001,-265.0,-0.036782097071409225,0.6632400751113892
40001,-244.25,-0.01389850303530693,0.7064866423606873
42001,-279.66668701171875,-0.013509444892406464,0.6656473875045776
44001,-253.57144165039062,-0.021339062601327896,0.7326333522796631
46001,-256.0,-0.011666852049529552,0.855417788028717
48001,-239.875,-0.04248946160078049,0.7041588425636292
50001,-244.625,-0.005367166828364134,0.8368608355522156
52001,-219.5,-0.03903563320636749,0.9617289900779724
54001,-221.0,-0.03340990096330643,1.3370994329452515
56001,-214.0,-0.04214964061975479,1.2145986557006836
58001,-242.25,-0.03904041647911072,1.3054672479629517
60001,-242.875,0.014006155543029308,1.2505476474761963
62001,-218.625,-0.016254521906375885,1.172916054725647
64001,-207.44444274902344,-0.018275419250130653,1.2474981546401978
66001,-224.375,0.0002957019896712154,1.225968837738037
68001,-208.3333282470703,-0.04240331053733826,1.4037458896636963
70001,-220.44444274902344,-0.008610210381448269,1.9769279956817627
72001,-190.8000030517578,0.006710976827889681,1.5384271144866943
74001,-212.44444274902344,0.009997352957725525,1.6422898769378662
76001,-173.5454559326172,-0.027908530086278915,2.139948606491089
78001,-203.6666717529297,-0.012870336882770061,1.7782050371170044
80001,-180.8181915283203,-0.022546160966157913,1.8509020805358887
82001,-196.90000915527344,-0.04796160012483597,1.5658457279205322
84001,-176.60000610351562,-0.05565996468067169,2.2789039611816406
86001,-152.09091186523438,-0.022554155439138412,1.864713191986084
88001,-171.3636474609375,-0.038332749158144,1.817478895187378
90001,-152.53846740722656,-0.03311935067176819,1.8557988405227661
92001,-173.8181915283203,-0.03225374221801758,1.7242029905319214
94001,-139.85714721679688,-0.06610069423913956,2.466803550720215
96001,-128.4666748046875,-0.04043297842144966,2.1951699256896973
98001,-137.71429443359375,-0.06534907221794128,2.9809629917144775
100001,-136.42857360839844,-0.02344709075987339,2.6562983989715576
102001,-160.8181915283203,-0.01977601647377014,3.5552237033843994
104001,-141.57144165039062,-0.031259432435035706,3.864410877227783
106001,-115.60000610351562,-0.09607437252998352,2.5329840183258057
108001,-115.52941131591797,-0.11947307735681534,2.4147300720214844
110001,-110.70587921142578,-0.051838718354701996,3.1718428134918213
112001,-118.375,-0.02781902253627777,2.89298152923584
114001,-114.17646789550781,-0.011979938484728336,3.5128352642059326
116001,-112.0,-0.042085640132427216,4.103851795196533
118001,-103.8888931274414,-0.0918678343296051,2.9413928985595703
120001,-111.88235473632812,-0.07335730642080307,3.0210368633270264
122001,-122.875,-0.055762238800525665,4.195600986480713
124001,-95.42105102539062,-0.07735943049192429,3.3879966735839844
126001,-102.52631378173828,-0.044060640037059784,3.576040744781494
128001,-109.3888931274414,-0.028913233429193497,4.6232147216796875
130001,-100.89473724365234,-0.0546581894159317,3.2787017822265625
132001,-101.21052551269531,-0.07177288830280304,2.6787450313568115
134001,-102.57894897460938,-0.07440036535263062,3.113156795501709
136001,-103.68421173095703,-0.04147797077894211,3.5552566051483154
138001,-91.0,-0.058954380452632904,2.2958784103393555
140001,-100.89473724365234,-0.06640549004077911,4.2040696144104
142001,-101.0526351928711,-0.10152736306190491,3.3926210403442383
144001,-96.70000457763672,-0.07618158310651779,2.9598467350006104
146001,-102.15789794921875,-0.018882161006331444,5.830689430236816
148001,-95.0999984741211,-0.041718948632478714,2.4692060947418213
150001,-96.5999984741211,-0.036092471331357956,3.078111410140991
152001,-89.18182373046875,-0.04679832607507706,3.3230347633361816
154001,-88.90909576416016,-0.03624487295746803,2.7668566703796387
156001,-107.22222137451172,-0.012045172043144703,5.744278430938721
158001,-83.65217590332031,-0.039495278149843216,3.5408132076263428
160001,-92.85714721679688,-0.010301941074430943,4.374361515045166
162001,-88.2727279663086,-0.033655088394880295,2.7804877758026123
164001,-100.7368392944336,-0.007442900910973549,3.8580100536346436
166001,-93.52381134033203,-0.027219850569963455,3.2568790912628174
168001,-92.42857360839844,-0.03743951767683029,3.9770658016204834
170001,-89.7727279663086,-0.08248075097799301,2.4003729820251465
172001,-92.14286041259766,-0.03424347937107086,3.923312187194824
174001,-87.04545593261719,-0.04704353213310242,2.9087140560150146
176001,-98.94737243652344,-0.031134406104683876,3.1484549045562744
178001,-93.80952453613281,-0.02061830461025238,2.6761558055877686
180001,-109.61111450195312,-0.015186809934675694,2.431029796600342
