step,reward,actor_loss,critic_loss
1,78.19999694824219,-0.00013933944865129888,0.03412000462412834
2001,87.95455169677734,0.0012186596868559718,0.033691249787807465
4001,93.0,-0.00011109638580819592,0.06384686380624771
6001,100.78947448730469,-0.0005600867443718016,0.1330786794424057
8001,118.4375,-0.00019908382091671228,0.2059057056903839
10001,82.20833587646484,-0.0005034642526879907,0.20527814328670502
12001,78.19999694824219,-0.003875457914546132,0.1781720370054245
14001,102.7368392944336,-0.004298915155231953,0.17532674968242645
16001,135.2857208251953,-0.012489082291722298,0.1264224797487259
18001,109.44444274902344,-0.011304865591228008,0.11888710409402847
20001,132.6428680419922,-0.018295245245099068,0.14667531847953796
22001,177.09091186523438,-0.029687829315662384,0.16342228651046753
24001,220.44444274902344,-0.031996432691812515,0.20626381039619446
26001,185.5,-0.05205410718917847,0.24926619231700897
28001,185.5,-0.054386381059885025,0.205306738615036
30001,185.5,-0.048827264457941055,0.09189273416996002
32001,300.20001220703125,-0.06244136393070221,0.0650300607085228
34001,267.4285888671875,-0.025116173550486565,0.04801846295595169
36001,278.0,-0.03566998615860939,0.17645353078842163
38001,453.75,-0.049506522715091705,0.16172559559345245
40001,495.25,-0.024637877941131592,0.24804550409317017
42001,586.3333740234375,-0.005260775797069073,0.07136674970388412
44001,823.5,-0.006702413782477379,0.24178896844387054
46001,999.0,-0.004805848468095064,0.48316842317581177
48001,823.5,-0.005888163577765226,0.2701267600059509
50001,897.5,-0.028047043830156326,0.27576059103012085
52001,999.0,0.003228883957490325,0.5432926416397095
54001,444.3333435058594,0.002962147817015648,0.2876048684120178
56001,469.0,0.0034181238152086735,0.2913164496421814
58001,999.0,0.007296089082956314,0.6210852861404419
60001,897.5,-0.0037125071976333857,0.4123767614364624
62001,712.5,-0.007366674952208996,0.3149532973766327
64001,999.0,0.0018350390018895268,0.7508886456489563
66001,999.0,0.00486508384346962,0.8709278702735901
68001,601.5,-0.01995031163096428,0.6443986892700195
70001,999.0,0.0032328693196177483,1.068863034248352
72001,999.0,-0.0023026056587696075,1.137725591659546
74001,999.0,0.0005307255196385086,1.1406563520431519
76001,999.0,0.0005789180286228657,1.2126684188842773
78001,999.0,-0.002499600872397423,1.2133450508117676
80001,999.0,-0.0022880828473716974,1.308111310005188
82001,999.0,0.006992704700678587,1.3358819484710693
84001,999.0,0.001464738743379712,1.4454904794692993
86001,999.0,0.0024933263193815947,1.5466641187667847
88001,999.0,0.0005803232197649777,1.6629128456115723
90001,999.0,-0.0014752467395737767,1.7608131170272827
92001,999.0,-0.0010253619402647018,1.8270472288131714
94001,999.0,0.0003690843877848238,1.8807798624038696
96001,999.0,-1.3888478633816703e-06,1.8952335119247437
98001,999.0,7.903001096565276e-05,1.9177011251449585
100001,999.0,-1.7582666259841062e-05,1.965828776359558
102001,999.0,-0.0007592739420942962,2.0342257022857666
104001,999.0,-6.155388109618798e-05,2.079188346862793
106001,999.0,0.000343979278113693,2.1335222721099854
108001,999.0,0.00030189688550308347,2.169250249862671
110001,999.0,-0.001230113673955202,2.25565242767334
112001,999.0,0.0007246127352118492,2.328331708908081
114001,999.0,-0.00046091960393823683,2.4205307960510254
116001,999.0,-0.0018608135869726539,2.490257501602173
118001,999.0,0.0001874833833426237,2.5922648906707764
120001,999.0,-0.00026296009309589863,2.649846315383911
122001,999.0,-1.415249016645248e-06,2.715522527694702
124001,999.0,-0.0006267086719162762,2.731156349182129
126001,999.0,-3.2804459806357045e-06,2.953589916229248
128001,999.0,-0.0017659959848970175,2.928093910217285
130001,999.0,0.0012805649312213063,2.9868249893188477
132001,999.0,4.777163553626451e-07,2.9845571517944336
134001,999.0,-0.0008624214679002762,3.051027774810791
136001,999.0,-0.0012415529927238822,3.047133684158325
138001,657.0,-0.012273980304598808,1.907410740852356
140001,999.0,-0.003115070052444935,3.3055078983306885
142001,999.0,0.000651417241897434,3.3380157947540283
144001,999.0,1.6523921431144117e-06,3.422255754470825
146001,999.0,-2.1187845504755387e-06,3.6658730506896973
148001,999.0,1.1548248721737764e-06,3.673464298248291
150001,999.0,-7.669246429031773e-07,3.9608194828033447
152001,999.0,-0.0006956063443794847,4.034986972808838
154001,999.0,7.15761032665796e-08,4.268967628479004
156001,999.0,1.698945482075942e-07,4.375852108001709
158001,999.0,1.8163224524414545e-07,4.474095344543457
160001,999.0,1.2939330495953527e-08,4.638662815093994
162001,999.0,8.919241878402318e-08,4.750479698181152
164001,999.0,5.191890917188857e-09,4.898613452911377
166001,999.0,2.0029897740414526e-08,5.019286155700684
168001,999.0,-1.4710182405508476e-08,5.12010383605957
170001,999.0,-2.7146715098069762e-08,5.265951156616211
172001,999.0,-3.723957675560996e-08,5.399220943450928
174001,999.0,-4.069949710583387e-08,5.547456741333008
176001,999.0,-3.750744781427784e-08,5.700827121734619
178001,999.0,-3.542501048059421e-08,5.846990585327148
180001,999.0,-2.9276563395796984e-08,6.009829044342041
182001,999.0,-2.2601337690275614e-08,6.121330738067627
184001,999.0,-1.0786491699832368e-08,6.231712341308594
186001,999.0,-2.832617695958106e-09,6.302094459533691
188001,999.0,3.5352425431511847e-09,6.3619184494018555
190001,999.0,8.192757583458388e-09,6.408269882202148
192001,999.0,1.2201170740411271e-08,6.439048767089844
194001,999.0,1.4118996638501358e-08,6.472712993621826
196001,999.0,1.2139412142175843e-08,6.508437633514404
198001,999.0,1.1190976145769582e-08,6.551607608795166
200001,999.0,1.0391203453252729e-08,6.616030693054199
202001,999.0,1.2523465819924695e-08,6.706841468811035
204001,999.0,1.0203454081647578e-08,6.8170976638793945
206001,999.0,1.0105199343968252e-08,6.962362766265869
208001,999.0,5.142239523081571e-09,7.046882152557373
210001,999.0,5.60787194459067e-09,7.0943498611450195
212001,999.0,-2.654793274103895e-09,7.116333484649658
214001,999.0,2.3013855265929806e-09,7.150279998779297
216001,999.0,-8.997042222347318e-09,7.224328517913818
218001,999.0,2.3881441268969184e-09,7.283629417419434
220001,999.0,-1.6752602860492516e-08,7.398918151855469
222001,999.0,7.910654353793234e-09,7.587993621826172
224001,999.0,-2.2604538685300213e-08,7.7029829025268555
226001,999.0,2.9033895287966516e-08,7.673055648803711
228001,999.0,-3.195449238546644e-08,7.751729965209961
230001,999.0,5.420254112209477e-08,7.7852783203125
232001,999.0,-5.066677388754215e-08,8.00737190246582
234001,999.0,8.68515073193521e-08,8.018787384033203
236001,999.0,-6.748267367129301e-08,8.308147430419922
238001,999.0,9.573687975716894e-08,8.244909286499023
240001,999.0,-6.061225121811731e-08,8.401739120483398
242001,999.0,8.964812536760292e-08,8.654160499572754
244001,999.0,-6.265068464017531e-08,8.937098503112793
246001,999.0,7.148093317255189e-08,8.754410743713379
248001,999.0,-2.90427131233173e-08,8.908552169799805
250001,999.0,3.2447616149511305e-08,8.926626205444336
252001,999.0,-1.913547764686996e-09,9.111029624938965
254001,999.0,-1.3071403959230565e-09,9.264341354370117
256001,999.0,4.285015453575625e-09,9.41351318359375
258001,999.0,-7.793452994064864e-09,9.53697681427002
260001,999.0,2.653309127964576e-09,9.615464210510254
262001,999.0,-7.712631422407412e-09,9.715287208557129
264001,999.0,-1.5461701918795256e-09,9.80465316772461
266001,999.0,-5.018533588696528e-09,9.900459289550781
268001,999.0,-2.921704655989288e-09,9.990716934204102
270001,999.0,-2.5921036428400157e-09,10.108125686645508
272001,999.0,-5.885958942464242e-10,10.212759017944336
274001,999.0,3.2244280578908047e-09,10.293804168701172
276001,999.0,4.232948658255964e-09,10.463491439819336
278001,999.0,4.019340860139664e-09,10.591888427734375
280001,999.0,2.2816240008438626e-09,10.718182563781738
282001,999.0,2.956105360496508e-09,10.828215599060059
284001,999.0,3.716937646558449e-09,10.916604042053223
286001,999.0,4.094763639272969e-09,10.999831199645996
288001,999.0,1.8382271260719563e-09,11.187662124633789
