step,reward,actor_loss,critic_loss,hypergradient,final_product,cosine_similarities
1,24.78205108642578,-0.004630181472748518,0.15507005155086517,0.048163652420043945,0.0009142377530224621,0.41374003887176514
2001,21.276594161987305,-0.0021045533940196037,0.3384361267089844,0.031302060931921005,0.0004977589123882353,0.13139139115810394
4001,25.265823364257812,-0.0018591252155601978,0.5590069890022278,0.049011874943971634,0.001891829539090395,-0.8423454165458679
6001,24.950000762939453,-0.003833088092505932,0.8033589720726013,0.04333445802330971,0.0007210748153738678,-0.1710718721151352
8001,24.875,-0.005066442769020796,0.8503645658493042,0.048634376376867294,0.0012378712417557836,0.6926453113555908
10001,24.8125,-0.006040357984602451,0.9060018658638,0.05149964243173599,0.0033107122872024775,0.8677322268486023
12001,24.98750114440918,-0.006348423194140196,1.0906282663345337,0.04606165736913681,0.007322440855205059,0.09341607987880707
14001,23.819278717041016,-0.005193911027163267,1.143180251121521,0.04313134402036667,0.003013712354004383,-0.41086724400520325
16001,28.478261947631836,-0.011852730065584183,1.0775556564331055,0.06855007261037827,0.004596299957484007,-0.27608978748321533
18001,25.435897827148438,-0.01011738646775484,1.3313342332839966,0.07458603382110596,0.009276551194489002,-0.27835628390312195
20001,26.662160873413086,-0.012244835495948792,1.277206540107727,0.10615350306034088,0.03548285365104675,-0.8974261283874512
22001,23.926828384399414,-0.012689027935266495,1.5703948736190796,0.07732219249010086,0.009596586227416992,-0.24387359619140625
24001,25.27848243713379,-0.015235069207847118,1.7448238134384155,0.06953292340040207,0.005322701297700405,-0.1814752221107483
26001,25.113924026489258,-0.016072994098067284,1.6306778192520142,0.0752933919429779,0.0017352153081446886,-0.14837497472763062
28001,28.385713577270508,-0.017085682600736618,1.6986236572265625,0.07580923289060593,0.010028946213424206,0.08766224980354309
30001,29.073530197143555,-0.022464456036686897,1.8405407667160034,0.08656014502048492,0.0015833766665309668,-0.5457434058189392
32001,26.210527420043945,-0.01903562992811203,2.2505548000335693,0.07637570053339005,0.002621196210384369,-0.8404263257980347
34001,27.397260665893555,-0.0212051123380661,2.3355326652526855,0.08255404978990555,0.0032117762602865696,-0.613247811794281
36001,28.7391300201416,-0.025001544505357742,2.306516170501709,0.0912541076540947,0.0072646657936275005,-0.6988821625709534
38001,24.98750114440918,-0.02493119426071644,2.6102800369262695,0.08788695186376572,0.0044163730926811695,-0.5222397446632385
40001,25.628206253051758,-0.02737938053905964,2.7252368927001953,0.11366970837116241,0.010772071778774261,-0.8721305727958679
42001,28.98550796508789,-0.026695875450968742,2.5430362224578857,0.08899225294589996,0.009885475039482117,-0.5336665511131287
44001,26.7534236907959,-0.032766442745923996,2.7812423706054688,0.09561269730329514,0.0009678098722361028,0.5780045986175537
46001,30.41538429260254,-0.025572795420885086,2.938614845275879,0.07292766869068146,0.010147612541913986,0.38737577199935913
48001,28.59420394897461,-0.032366394996643066,2.9345364570617676,0.10490912199020386,0.003667939454317093,-0.178605854511261
50001,29.8125,-0.03388652950525284,2.9952569007873535,0.09216950833797455,0.0013878397876396775,0.33039385080337524
52001,33.16666793823242,-0.03106052428483963,3.2884321212768555,0.09190818667411804,0.002326218644157052,0.2862323522567749
54001,30.738462448120117,-0.033752985298633575,3.2062902450561523,0.09377019852399826,0.001571509288623929,0.06054696813225746
56001,34.2931022644043,-0.033895719796419144,3.321366786956787,0.09406745433807373,0.004387909080833197,0.241718128323555
58001,30.984375,-0.038894522935152054,3.5380821228027344,0.10111092031002045,0.0048017664812505245,-0.31113946437835693
60001,33.233333587646484,-0.039495036005973816,3.665022850036621,0.09838227927684784,0.0075561534613370895,0.134638711810112
62001,30.27692222595215,-0.04147098585963249,3.934596061706543,0.11671406030654907,0.006684661377221346,-0.4186818599700928
64001,31.444446563720703,-0.04170599207282066,3.8370015621185303,0.10285089164972305,0.001348171615973115,-0.032893821597099304
