step,reward,actor_loss,critic_loss,hypergradient,final_product,cosine_similarities
1,29.701494216918945,-0.011703088879585266,0.2572682797908783,0.0,0.0,0.0
2001,35.07272720336914,-0.009973392821848392,0.5326971411705017,0.0,0.0,0.0
4001,35.818180084228516,-0.011244933120906353,0.8312593698501587,0.0,0.0,0.0
6001,33.52542495727539,-0.017211169004440308,1.0545845031738281,0.0,0.0,0.0
8001,42.39130401611328,-0.015628712251782417,1.0893752574920654,0.0,0.0,0.0
10001,41.645835876464844,-0.025304362177848816,1.2205311059951782,0.0,0.0,0.0
12001,39.31999969482422,-0.01978553645312786,1.337180495262146,0.0,0.0,0.0
14001,50.897438049316406,-0.013522009365260601,1.3237264156341553,0.0,0.0,0.0
16001,50.512821197509766,-0.02308451384305954,1.37155282497406,0.0,0.0,0.0
18001,52.18421173095703,-0.01655668392777443,1.5887017250061035,0.0,0.0,0.0
20001,50.512821197509766,-0.024801939725875854,1.7706316709518433,0.0,0.0,0.0
22001,69.25,-0.016613991931080818,1.4875483512878418,0.0,0.0,0.0
24001,63.64516067504883,-0.023048585280776024,1.7926768064498901,0.0,0.0,0.0
26001,71.33333587646484,-0.025801684707403183,1.918428897857666,0.0,0.0,0.0
28001,57.11428451538086,-0.020119760185480118,2.494795083999634,0.0,0.0,0.0
30001,70.33333587646484,-0.025063570588827133,1.7625994682312012,0.0,0.0,0.0
32001,83.29167175292969,-0.02766166813671589,1.8224719762802124,0.0,0.0,0.0
34001,72.81481170654297,-0.019093874841928482,2.082733154296875,0.0,0.0,0.0
36001,102.15789794921875,-0.017089884728193283,1.668298363685608,0.0,0.0,0.0
38001,110.05555725097656,-0.018066558986902237,1.6055183410644531,0.0,0.0,0.0
40001,128.73333740234375,-0.023607533425092697,0.9166824221611023,0.0,0.0,0.0
42001,109.77777862548828,-0.014622683636844158,1.8089088201522827,0.0,0.0,0.0
44001,92.28571319580078,-0.012728388421237469,2.5188653469085693,0.0,0.0,0.0
46001,116.875,-0.014080286026000977,1.237296462059021,0.0,0.0,0.0
48001,141.07144165039062,-0.005204800050705671,1.6099356412887573,0.0,0.0,0.0
50001,132.40000915527344,-0.014600428752601147,1.258660912513733,0.0,0.0,0.0
52001,144.0,-0.023349083960056305,1.2846072912216187,0.0,0.0,0.0
54001,127.26667022705078,-0.01706794649362564,1.551282525062561,0.0,0.0,0.0
56001,127.13333892822266,-0.003509466303512454,1.3399527072906494,0.0,0.0,0.0
58001,138.21429443359375,-0.026461808010935783,2.364673376083374,0.0,0.0,0.0
60001,149.08334350585938,-0.009759636595845222,1.828208088874817,0.0,0.0,0.0
62001,147.23077392578125,-0.012839725241065025,1.5985180139541626,0.0,0.0,0.0
64001,170.40000915527344,-0.014966811053454876,1.397292971611023,0.0,0.0,0.0
66001,196.0,-0.031463608145713806,2.254761219024658,0.0,0.0,0.0
68001,233.25,-0.010121689178049564,1.7981340885162354,0.0,0.0,0.0
70001,215.22222900390625,-0.01568422093987465,2.108077049255371,0.0,0.0,0.0
72001,219.6666717529297,-0.016000492498278618,1.8682043552398682,0.0,0.0,0.0
74001,211.44444274902344,-0.01267341710627079,1.9189175367355347,0.0,0.0,0.0
76001,245.0,-0.02179279550909996,1.784913420677185,0.0,0.0,0.0
78001,254.2857208251953,-0.029464155435562134,1.5397114753723145,0.0,0.0,0.0
80001,258.14288330078125,-0.015768153592944145,1.736926555633545,0.0,0.0,0.0
82001,315.0,-0.01865733601152897,1.536044716835022,0.0,0.0,0.0
84001,276.4285888671875,-0.01144455373287201,1.541257381439209,0.0,0.0,0.0
86001,261.0,-0.018016114830970764,1.7120169401168823,0.0,0.0,0.0
88001,278.0,-0.022495971992611885,1.2659143209457397,0.0,0.0,0.0
90001,237.4285888671875,-0.013226858340203762,1.181965947151184,0.0,0.0,0.0
92001,286.16668701171875,-0.012315926142036915,1.3720909357070923,0.0,0.0,0.0
94001,304.8333435058594,-0.012497530318796635,1.7937350273132324,0.0,0.0,0.0
96001,336.20001220703125,-0.016537979245185852,1.679661750793457,0.0,0.0,0.0
98001,302.66668701171875,-0.003894985420629382,1.5496126413345337,0.0,0.0,0.0
100001,350.3999938964844,-0.031197139993309975,2.542280912399292,0.0,0.0,0.0
102001,310.0,-0.022256745025515556,2.402683734893799,0.0,0.0,0.0
104001,428.5,-0.01018318347632885,2.6538610458374023,0.0,0.0,0.0
106001,346.0,-0.03412366658449173,2.777334213256836,0.0,0.0,0.0
108001,358.8000183105469,-0.01401684619486332,3.035137891769409,0.0,0.0,0.0
110001,310.8333435058594,-0.014351650141179562,3.014091730117798,0.0,0.0,0.0
112001,408.0,-0.0031549588311463594,1.3117661476135254,0.0,0.0,0.0
114001,397.25,-0.0038914319593459368,1.4289512634277344,0.0,0.0,0.0
116001,313.8333435058594,-0.009481210261583328,2.2688541412353516,0.0,0.0,0.0
118001,451.25,-0.01913006603717804,3.5428802967071533,0.0,0.0,0.0
120001,354.3999938964844,-0.019459528848528862,3.3673558235168457,0.0,0.0,0.0
122001,378.3999938964844,-0.005431108642369509,2.431105136871338,0.0,0.0,0.0
124001,332.16668701171875,-0.012993546202778816,3.758575439453125,0.0,0.0,0.0
126001,374.8000183105469,-0.009291508235037327,2.8914453983306885,0.0,0.0,0.0
128001,445.0,-0.014091751538217068,1.270809292793274,0.0,0.0,0.0
130001,384.3999938964844,-0.010422587394714355,4.424933910369873,0.0,0.0,0.0
132001,383.8000183105469,-0.025773698464035988,3.116281509399414,0.0,0.0,0.0
134001,449.0,-0.01828019879758358,2.886963367462158,0.0,0.0,0.0
136001,426.25,-0.014738358557224274,3.2076127529144287,0.0,0.0,0.0
138001,364.6000061035156,-0.017314020544290543,3.885605573654175,0.0,0.0,0.0
140001,428.75,-0.008472860790789127,2.4033758640289307,0.0,0.0,0.0
142001,458.25,0.0002889213792514056,3.284437656402588,0.0,0.0,0.0
144001,455.75,-0.01228975411504507,2.2789859771728516,0.0,0.0,0.0
146001,448.25,-0.005451361183077097,2.9349629878997803,0.0,0.0,0.0
148001,468.75,-0.006141819059848785,1.517887830734253,0.0,0.0,0.0
150001,400.0,-0.009435221552848816,0.7852747440338135,0.0,0.0,0.0
152001,388.0,-0.03307434171438217,2.4537832736968994,0.0,0.0,0.0
154001,329.0,-0.021218670532107353,1.783606767654419,0.0,0.0,0.0
156001,451.75,-0.0037092077545821667,3.7756550312042236,0.0,0.0,0.0
158001,500.0,-0.0026431160513311625,5.338581085205078,0.0,0.0,0.0
160001,467.75,-0.008604820817708969,4.597036838531494,0.0,0.0,0.0
162001,438.75,-0.012096298858523369,3.1796064376831055,0.0,0.0,0.0
