step,reward,actor_loss,critic_loss
1,29.701494216918945,0.04231489077210426,0.2572714686393738
2001,26.79166603088379,0.0379452221095562,0.5797678232192993
4001,25.615385055541992,0.041033972054719925,1.0027728080749512
6001,22.213483810424805,0.015061347745358944,1.4978691339492798
8001,23.388235092163086,0.019228607416152954,1.5580335855484009
10001,20.49484634399414,0.02851426787674427,1.7171541452407837
12001,19.310680389404297,0.046551406383514404,1.6500799655914307
14001,19.173078536987305,0.0573311410844326,1.7418687343597412
16001,20.8125,0.08275672048330307,1.4069600105285645
18001,19.939998626708984,0.07126250118017197,1.6895891427993774
20001,19.19230842590332,0.08978266268968582,1.6753696203231812
22001,19.544553756713867,0.07771836966276169,1.7578096389770508
24001,18.009010314941406,0.08144629001617432,1.764933466911316
26001,18.60747528076172,0.07247119396924973,2.2436940670013428
28001,20.191919326782227,0.0509578138589859,2.7038912773132324
30001,21.021276473999023,0.039007797837257385,2.560194730758667
32001,23.13953399658203,0.006155454088002443,2.9634687900543213
34001,21.021053314208984,0.014545725658535957,2.8446621894836426
36001,23.081396102905273,-0.014388696290552616,3.2773232460021973
38001,23.494117736816406,-0.02811533398926258,3.086263656616211
40001,27.301368713378906,-0.03134789690375328,3.2988786697387695
42001,25.55128288269043,-0.0628344789147377,3.2441909313201904
44001,26.293333053588867,-0.07279706001281738,4.671874046325684
46001,29.8358211517334,-0.07829755544662476,4.276927947998047
48001,29.791046142578125,-0.09491566568613052,4.01105260848999
50001,32.129032135009766,-0.10546254366636276,4.054020404815674
52001,34.92857360839844,-0.10796182602643967,4.705437660217285
54001,36.3272705078125,-0.12319304794073105,4.702524662017822
56001,41.1875,-0.12918338179588318,3.792839288711548
58001,37.377357482910156,-0.15318956971168518,4.470119476318359
60001,40.591835021972656,-0.13494959473609924,5.125141620635986
62001,40.958335876464844,-0.12396561354398727,4.802731513977051
64001,40.875,-0.15038660168647766,5.404743671417236
66001,46.44186019897461,-0.1433066427707672,4.255485534667969
68001,59.818180084228516,-0.13248157501220703,3.408468723297119
70001,46.29268264770508,-0.15379256010055542,3.7190499305725098
72001,52.6315803527832,-0.15593276917934418,3.307131052017212
74001,62.67741775512695,-0.16618847846984863,2.7250778675079346
76001,79.08000183105469,-0.13326092064380646,3.198232650756836
78001,68.79310607910156,-0.14276023209095,2.516103982925415
80001,83.82608795166016,-0.1541081666946411,1.8952419757843018
82001,64.46666717529297,-0.1587141752243042,2.6518309116363525
84001,77.79999542236328,-0.13579398393630981,1.962833046913147
86001,78.95999908447266,-0.1371924728155136,1.7550618648529053
88001,96.0,-0.12662720680236816,1.9268511533737183
90001,79.4000015258789,-0.16748493909835815,2.030884265899658
92001,95.5,-0.142859548330307,1.54945707321167
94001,101.2631607055664,-0.14324627816677094,1.3886165618896484
96001,98.3499984741211,-0.14528906345367432,1.395102620124817
98001,99.68421173095703,-0.15945783257484436,1.7790848016738892
100001,111.64705657958984,-0.1126987487077713,1.5793914794921875
102001,117.4117660522461,-0.17066384851932526,1.53599214553833
